Date,NE,RSSI_PUCCH(EUCell_Eric)(CRA),Site,Anomaly,Latitude,Longitude,TowerHeight,AntennaHeight,Azimuth,MTilt,ETilt
2025-09-04 00:00:00,KJ0002B,-109.71656617272019,KJ0002,False,35.83056803976584,50.986133723840666,45,26.5,120,0,0
2025-09-04 00:00:00,KJ0002C,-108.99252790757515,KJ0002,False,35.82898489395486,50.96956320761049,45,26.5,240,0,0
2025-09-04 00:00:00,KJ0003A,-108.83520808003188,KJ0003,False,35.81935714600192,50.975673490037934,45,26.5,0,0,0
2025-09-04 00:00:00,KJ0003B,-113.6724107462066,KJ0003,False,35.822749630341484,50.977784050810094,45,26.5,120,0,Unavailable Ret
2025-09-04 00:00:00,KJ0003C,-108.98401734617491,KJ0003,False,35.83227673323448,50.97207528422704,45,26.5,240,0,2
2025-09-04 01:00:00,KJ0002A,-108.20329349287464,KJ0002,False,35.8318384991549,50.97301021028714,45,26.5,0,0,4
2025-09-04 01:00:00,KJ0002B,-108.7090057861592,KJ0002,False,35.82275357554858,50.979634652375196,45,26.5,120,0,0
2025-09-04 01:00:00,KJ0002C,-106.86775180851185,KJ0002,False,35.83217113380215,50.98495850800235,45,26.5,240,0,Unavailable Ret
2025-09-04 01:00:00,KJ0003A,-109.28645386286469,KJ0003,False,35.81904964981804,50.985214700081485,45,26.5,0,0,4
2025-09-04 01:00:00,KJ0003B,-111.08173039177153,KJ0003,False,35.828709021778046,50.97576199453076,45,26.5,120,0,Unavailable Ret
2025-09-04 01:00:00,KJ0003C,-109.41193688793852,KJ0003,False,35.826270828578615,50.98749461480952,45,26.5,240,0,2
2025-09-04 02:00:00,KJ0002A,-107.55005391749029,KJ0002,False,35.82693505875502,50.984136196018056,45,26.5,0,0,0
2025-09-04 02:00:00,KJ0002B,-105.86446740159943,KJ0002,False,35.821160628957536,50.98789595055202,45,26.5,120,0,2
2025-09-04 02:00:00,KJ0002C,-108.2434258065858,KJ0002,False,35.81617344618771,50.969356238138985,45,26.5,240,0,0
2025-09-04 02:00:00,KJ0003A,-109.48462653207218,KJ0003,False,35.81946102716731,50.97043930788718,45,26.5,0,0,Unavailable Ret
2025-09-04 02:00:00,KJ0003B,-107.64099755611818,KJ0003,False,35.82104632266171,50.9789628372568,45,26.5,120,0,2
2025-09-04 02:00:00,KJ0003C,-106.5269967123476,KJ0003,False,35.82036505247498,50.98586897275102,45,26.5,240,0,Unavailable Ret
2025-09-04 03:00:00,KJ0002A,-105.384240670701,KJ0002,False,35.82781402184796,50.97188049706257,45,26.5,0,0,4
2025-09-04 03:00:00,KJ0002B,-109.0294633363103,KJ0002,False,35.826098821813574,50.972675649111835,45,26.5,120,0,0
2025-09-04 03:00:00,KJ0002C,-106.16713117966304,KJ0002,False,35.83448357850527,50.97362360208432,45,26.5,240,0,4
2025-09-04 03:00:00,KJ0003A,-107.13863803630333,KJ0003,False,35.81630259628674,50.984493920814884,45,26.5,0,0,2
2025-09-04 03:00:00,KJ0003B,-105.85956666534702,KJ0003,False,35.8160558359626,50.97902844256299,45,26.5,120,0,4
2025-09-04 03:00:00,KJ0003C,-107.72032306757517,KJ0003,False,35.819387892096934,50.97349291077125,45,26.5,240,0,Unavailable Ret
2025-09-04 04:00:00,KJ0002A,-103.77076471019515,KJ0002,False,35.825350829278236,50.977361667677805,45,26.5,0,0,4
2025-09-04 04:00:00,KJ0002B,-108.63966891797762,KJ0002,False,35.83065187267521,50.9769359685817,45,26.5,120,0,Unavailable Ret
2025-09-04 04:00:00,KJ0002C,-106.68408876934302,KJ0002,False,35.823092595050575,50.98539075791133,45,26.5,240,0,0
2025-09-04 04:00:00,KJ0003A,-108.01195668942951,KJ0003,False,35.82255157520671,50.98811644550965,45,26.5,0,0,4
2025-09-04 04:00:00,KJ0003B,-106.82289378253124,KJ0003,False,35.81519384553646,50.9740362641749,45,26.5,120,0,2
2025-09-04 04:00:00,KJ0003C,-110.85195756536763,KJ0003,False,35.828429496544764,50.972633896963494,45,26.5,240,0,0
2025-09-04 05:00:00,KJ0002A,-107.15858333463905,KJ0002,False,35.82576918977947,50.9779275466912,45,26.5,0,0,Unavailable Ret
2025-09-04 05:00:00,KJ0002B,-105.2322488628659,KJ0002,False,35.820130385560105,50.971824755559,45,26.5,120,0,2
2025-09-04 05:00:00,KJ0002C,-106.05693537093768,KJ0002,False,35.82955714154775,50.978360362587374,45,26.5,240,0,0
2025-09-04 05:00:00,KJ0003A,-106.93997629660846,KJ0003,False,35.82709162622369,50.98603130463294,45,26.5,0,0,2
2025-09-04 05:00:00,KJ0003B,-104.60059108341027,KJ0003,False,35.833916693730075,50.9845780677251,45,26.5,120,0,0
2025-09-04 05:00:00,KJ0003C,-104.75618314408875,KJ0003,False,35.83366662282827,50.985017669232725,45,26.5,240,0,Unavailable Ret
2025-09-04 06:00:00,KJ0002A,-103.64414825732146,KJ0002,False,35.815578526979245,50.9868752398427,45,26.5,0,0,0
2025-09-04 06:00:00,KJ0002B,-105.97582281629141,KJ0002,False,35.83131264391857,50.97874904206922,45,26.5,120,0,Unavailable Ret
2025-09-04 06:00:00,KJ0002C,-104.44691266621467,KJ0002,False,35.8270886716952,50.97017304081121,45,26.5,240,0,Unavailable Ret
2025-09-04 06:00:00,KJ0003A,-103.40100149299171,KJ0003,False,35.832459188809125,50.97095386959813,45,26.5,0,0,Unavailable Ret
2025-09-04 06:00:00,KJ0003B,-100.97322550494675,KJ0003,False,35.81564345801205,50.97053584032091,45,26.5,120,0,4
2025-09-04 06:00:00,KJ0003C,-104.72692933783452,KJ0003,False,35.82799071068407,50.98488261116255,45,26.5,240,0,4
2025-09-04 07:00:00,KJ0002A,-106.77535633497796,KJ0002,False,35.82074071162575,50.97583406459491,45,26.5,0,0,4
2025-09-04 07:00:00,KJ0002B,-102.57274821886055,KJ0002,False,35.83365630779346,50.984516853535354,45,26.5,120,0,4
2025-09-04 07:00:00,KJ0002C,-102.79896255922866,KJ0002,False,35.8201109285665,50.96925889922062,45,26.5,240,0,Unavailable Ret
2025-09-04 07:00:00,KJ0003A,-103.73246424722453,KJ0003,False,35.82510315173147,50.98681801648012,45,26.5,0,0,Unavailable Ret
2025-09-04 07:00:00,KJ0003B,-103.95610866698742,KJ0003,False,35.822448792793054,50.972953745243906,45,26.5,120,0,0
2025-09-04 07:00:00,KJ0003C,-102.54805309591845,KJ0003,False,35.8199182696937,50.9740542659984,45,26.5,240,0,0
2025-09-04 08:00:00,KJ0002A,-104.75809743691458,KJ0002,False,35.815649024468634,50.98820977555189,45,26.5,0,0,0
2025-09-04 08:00:00,KJ0002B,-101.33986829127564,KJ0002,False,35.81731467140865,50.97832672219812,45,26.5,120,0,2
2025-09-04 08:00:00,KJ0002C,-102.75863560091557,KJ0002,False,35.82977146358859,50.985075395761804,45,26.5,240,0,Unavailable Ret
2025-09-04 08:00:00,KJ0003A,-102.0713298310398,KJ0003,False,35.81794276873948,50.9697147125176,45,26.5,0,0,0
2025-09-04 08:00:00,KJ0003B,-107.75949136911987,KJ0003,False,35.82359809979389,50.98109879164989,45,26.5,120,0,2
2025-09-04 08:00:00,KJ0003C,-109.60258615982981,KJ0003,False,35.82028582615028,50.98740635065697,45,26.5,240,0,Unavailable Ret
2025-09-04 09:00:00,KJ0002A,-106.0435250110063,KJ0002,False,35.827726216253104,50.97455813578478,45,26.5,0,0,Unavailable Ret
2025-09-04 09:00:00,KJ0002B,-106.79359223608445,KJ0002,False,35.8211484495469,50.98642537319996,45,26.5,120,0,Unavailable Ret
2025-09-04 09:00:00,KJ0002C,-106.79870952164009,KJ0002,False,35.829910838574925,50.97805078994548,45,26.5,240,0,Unavailable Ret
2025-09-04 09:00:00,KJ0003A,-105.89930619309067,KJ0003,False,35.82977383811958,50.97999626451022,45,26.5,0,0,4
2025-09-04 09:00:00,KJ0003B,-108.54206975007237,KJ0003,False,35.82571053837794,50.98853339479049,45,26.5,120,0,2
2025-09-04 09:00:00,KJ0003C,-105.45866528423899,KJ0003,False,35.82560112440991,50.98339894353461,45,26.5,240,0,2
2025-09-04 10:00:00,KJ0002A,-106.70062409649472,KJ0002,False,35.83116570659714,50.97311022732621,45,26.5,0,0,4
2025-09-04 10:00:00,KJ0002B,-108.80271378758366,KJ0002,False,35.8178235221542,50.97568767272067,45,26.5,120,0,2
2025-09-04 10:00:00,KJ0002C,-102.89917982910606,KJ0002,False,35.82497721093832,50.97479096902637,45,26.5,240,0,4
2025-09-04 10:00:00,KJ0003A,-105.34913387378992,KJ0003,False,35.817841387431756,50.970715138412906,45,26.5,0,0,Unavailable Ret
2025-09-04 10:00:00,KJ0003B,-104.9204944918345,KJ0003,False,35.81801143269909,50.97807114948839,45,26.5,120,0,Unavailable Ret
2025-09-04 10:00:00,KJ0003C,-106.15363729746008,KJ0003,False,35.831045044337316,50.983674241230254,45,26.5,240,0,4
2025-09-04 11:00:00,KJ0002A,-106.12993982688351,KJ0002,False,35.81889071269258,50.979941698986046,45,26.5,0,0,Unavailable Ret
2025-09-04 11:00:00,KJ0002B,-109.55152869665848,KJ0002,False,35.831112367689606,50.981139564806824,45,26.5,120,0,2
2025-09-04 11:00:00,KJ0002C,-106.3126418011961,KJ0002,False,35.82589453028264,50.96894459227086,45,26.5,240,0,2
2025-09-04 11:00:00,KJ0003A,-109.92547058312616,KJ0003,False,35.831609279605644,50.985493609386936,45,26.5,0,0,2
2025-09-04 11:00:00,KJ0003B,-111.60561790544921,KJ0003,False,35.81778776100665,50.974952084309805,45,26.5,120,0,Unavailable Ret
2025-09-04 11:00:00,KJ0003C,-110.91852113694408,KJ0003,False,35.82485100426977,50.971334281138226,45,26.5,240,0,4
2025-09-04 12:00:00,KJ0002A,-106.54607229753319,KJ0002,False,35.832533915609304,50.980700886683735,45,26.5,0,0,0
2025-09-04 12:00:00,KJ0002B,-110.79927237122921,KJ0002,False,35.82807084009001,50.9688775976705,45,26.5,120,0,4
2025-09-04 12:00:00,KJ0002C,-107.66690281804598,KJ0002,False,35.81666981279646,50.980604045338964,45,26.5,240,0,Unavailable Ret
2025-09-04 12:00:00,KJ0003A,-111.1459956099819,KJ0003,False,35.82501219424998,50.983308095312246,45,26.5,0,0,0
2025-09-04 12:00:00,KJ0003B,-106.91578009486425,KJ0003,False,35.826023201888326,50.98090975333193,45,26.5,120,0,2
2025-09-04 12:00:00,KJ0003C,-105.98781422368175,KJ0003,False,35.826797379313255,50.98088291288105,45,26.5,240,0,Unavailable Ret
2025-09-04 13:00:00,KJ0002A,-111.30818082336208,KJ0002,False,35.81635116558269,50.97001101858488,45,26.5,0,0,0
2025-09-04 13:00:00,KJ0002B,-108.66927798202734,KJ0002,False,35.82972850417627,50.98847938380892,45,26.5,120,0,0
2025-09-04 13:00:00,KJ0002C,-111.1172814529289,KJ0002,False,35.823613979959106,50.97178905053413,45,26.5,240,0,4
2025-09-04 13:00:00,KJ0003A,-108.33903506340208,KJ0003,False,35.82952011212975,50.973557151982874,45,26.5,0,0,4
2025-09-04 13:00:00,KJ0003B,-110.33397606533924,KJ0003,False,35.82952326228478,50.988806950227854,45,26.5,120,0,Unavailable Ret
2025-09-04 13:00:00,KJ0003C,-114.02501926989697,KJ0003,False,35.820798870209835,50.972309601485314,45,26.5,240,0,2
2025-09-04 14:00:00,KJ0002A,-110.0579326089493,KJ0002,False,35.81717672381847,50.97703809779392,45,26.5,0,0,2
2025-09-04 14:00:00,KJ0002B,-111.33580459306278,KJ0002,False,35.82975439175484,50.98363972773371,45,26.5,120,0,2
2025-09-04 14:00:00,KJ0002C,-115.00669638624377,KJ0002,False,35.82205470883304,50.97553022577484,45,26.5,240,0,0
2025-09-04 14:00:00,KJ0003A,-111.80271131133156,KJ0003,False,35.82881503918889,50.98055620291944,45,26.5,0,0,2
2025-09-04 14:00:00,KJ0003B,-112.2182275061776,KJ0003,False,35.82078451147177,50.987653584902304,45,26.5,120,0,2
2025-09-04 14:00:00,KJ0003C,-116.0368787311257,KJ0003,False,35.83186456039751,50.97335082659851,45,26.5,240,0,0
2025-09-04 15:00:00,KJ0002A,-114.27319436511782,KJ0002,False,35.830862866195915,50.97800373773475,45,26.5,0,0,0
2025-09-04 15:00:00,KJ0002B,-112.7319913408156,KJ0002,False,35.82893038015328,50.98146341291913,45,26.5,120,0,2
2025-09-04 15:00:00,KJ0002C,-113.59056371603401,KJ0002,False,35.8235470140523,50.98343016457304,45,26.5,240,0,2
2025-09-04 15:00:00,KJ0003A,-109.99103071259324,KJ0003,False,35.81595560502155,50.97334447404537,45,26.5,0,0,Unavailable Ret
2025-09-04 15:00:00,KJ0003B,-112.74491498101577,KJ0003,False,35.82794910312534,50.98797229242167,45,26.5,120,0,2
2025-09-04 15:00:00,KJ0003C,-114.68240954901721,KJ0003,False,35.820464913791575,50.96973189816746,45,26.5,240,0,2
2025-09-04 16:00:00,KJ0002A,-116.08609219243532,KJ0002,False,35.83293509161042,50.973830923996985,45,26.5,0,0,Unavailable Ret
2025-09-04 16:00:00,KJ0002B,-115.98388772700191,KJ0002,False,35.8222341418778,50.97741773757722,45,26.5,120,0,0
2025-09-04 16:00:00,KJ0002C,-115.38228308334611,KJ0002,False,35.816063064069105,50.98696874906689,45,26.5,240,0,0
2025-09-04 16:00:00,KJ0003A,-114.35816609543737,KJ0003,False,35.82172840895004,50.975143790421946,45,26.5,0,0,4
2025-09-04 16:00:00,KJ0003B,-112.85643922473733,KJ0003,False,35.81524646793551,50.98211579372351,45,26.5,120,0,Unavailable Ret
2025-09-04 16:00:00,KJ0003C,-114.89278213315862,KJ0003,False,35.81736976417067,50.98648271228564,45,26.5,240,0,0
2025-09-04 17:00:00,KJ0002A,-115.04872771438374,KJ0002,False,35.82001315581924,50.983456419299614,45,26.5,0,0,2
2025-09-04 17:00:00,KJ0002B,-116.0376536812956,KJ0002,False,35.83440101680763,50.97173930144759,45,26.5,120,0,4
2025-09-04 17:00:00,KJ0002C,-114.24251326711209,KJ0002,False,35.82408864973377,50.988280106592626,45,26.5,240,0,Unavailable Ret
2025-09-04 17:00:00,KJ0003A,-117.54279274069215,KJ0003,False,35.83415712355576,50.97250030888469,45,26.5,0,0,0
2025-09-04 17:00:00,KJ0003B,-115.68314336521006,KJ0003,False,35.81982933322681,50.98585232115682,45,26.5,120,0,4
2025-09-04 17:00:00,KJ0003C,-115.91329910678263,KJ0003,False,35.82571211056521,50.98845033644002,45,26.5,240,0,0
2025-09-04 18:00:00,KJ0002A,-114.14236699933885,KJ0002,False,35.816163367238,50.98299670194459,45,26.5,0,0,0
2025-09-04 18:00:00,KJ0002B,-113.61378878547372,KJ0002,False,35.827068003217235,50.973362941031795,45,26.5,120,0,2
2025-09-04 18:00:00,KJ0002C,-117.53268101125141,KJ0002,False,35.833723962940006,50.98583950742961,45,26.5,240,0,2
2025-09-04 18:00:00,KJ0003A,-115.11596789486447,KJ0003,False,35.816761250204785,50.98607973816809,45,26.5,0,0,4
2025-09-04 18:00:00,KJ0003B,-113.7616914779896,KJ0003,False,35.81605546211764,50.97909005297541,45,26.5,120,0,Unavailable Ret
2025-09-04 18:00:00,KJ0003C,-110.8850090605766,KJ0003,False,35.8219294674759,50.98840123635947,45,26.5,240,0,4
2025-09-04 19:00:00,KJ0002A,-116.08659885923744,KJ0002,False,35.81998241669776,50.97213412706864,45,26.5,0,0,4
2025-09-04 19:00:00,KJ0002B,-113.62467471256637,KJ0002,False,35.829978500357385,50.98392215360632,45,26.5,120,0,4
2025-09-04 19:00:00,KJ0002C,-114.18347058521329,KJ0002,False,35.83240163709903,50.98625156850092,45,26.5,240,0,4
2025-09-04 19:00:00,KJ0003A,-115.33433613569792,KJ0003,False,35.83374275908399,50.9800436451675,45,26.5,0,0,Unavailable Ret
2025-09-04 19:00:00,KJ0003B,-114.95171598238534,KJ0003,False,35.83299440411723,50.97961403595905,45,26.5,120,0,Unavailable Ret
2025-09-04 19:00:00,KJ0003C,-116.30134603009101,KJ0003,False,35.830776883764486,50.976278653358335,45,26.5,240,0,4
2025-09-04 20:00:00,KJ0002A,-115.18284221133328,KJ0002,False,35.83032223701851,50.988129533078016,45,26.5,0,0,Unavailable Ret
2025-09-04 20:00:00,KJ0002B,-112.03323560052868,KJ0002,False,35.81854446591546,50.970720722088686,45,26.5,120,0,Unavailable Ret
2025-09-04 20:00:00,KJ0002C,-113.60498538886922,KJ0002,False,35.827501648351,50.98479828319232,45,26.5,240,0,4
2025-09-04 20:00:00,KJ0003A,-111.59328310997685,KJ0003,False,35.81872681625174,50.98677915860847,45,26.5,0,0,2
2025-09-04 20:00:00,KJ0003B,-113.36066138433326,KJ0003,False,35.83067522700876,50.97517523354135,45,26.5,120,0,4
2025-09-04 20:00:00,KJ0003C,-116.02284032890394,KJ0003,False,35.82207201473268,50.98678372681929,45,26.5,240,0,4
2025-09-04 21:00:00,KJ0002A,-114.62854869495024,KJ0002,False,35.83268979420016,50.9819258510465,45,26.5,0,0,4
2025-09-04 21:00:00,KJ0002B,-114.56696804579875,KJ0002,False,35.82107323989634,50.984811865447654,45,26.5,120,0,2
2025-09-04 21:00:00,KJ0002C,-113.48709499258722,KJ0002,False,35.83415253230518,50.977195219585504,45,26.5,240,0,4
2025-09-04 21:00:00,KJ0003A,-110.71109279510188,KJ0003,False,35.817258677967175,50.98334371096055,45,26.5,0,0,2
2025-09-04 21:00:00,KJ0003B,-115.91355647069281,KJ0003,False,35.81506215039951,50.98003511367276,45,26.5,120,0,0
2025-09-04 21:00:00,KJ0003C,-114.04603779013725,KJ0003,False,35.815397283182044,50.98529916892443,45,26.5,240,0,2
2025-09-04 22:00:00,KJ0002A,-112.11123139684533,KJ0002,False,35.81855823888195,50.98600354106314,45,26.5,0,0,Unavailable Ret
2025-09-04 22:00:00,KJ0002B,-113.20633258562138,KJ0002,False,35.83317415999245,50.97105496890638,45,26.5,120,0,Unavailable Ret
2025-09-04 22:00:00,KJ0002C,-113.107323047748,KJ0002,False,35.831242737954206,50.97802530394346,45,26.5,240,0,0
2025-09-04 22:00:00,KJ0003A,-116.4105528526202,KJ0003,False,35.81989643962356,50.98522510209743,45,26.5,0,0,Unavailable Ret
2025-09-04 22:00:00,KJ0003B,-114.49860446458982,KJ0003,False,35.82905028040661,50.98535956425416,45,26.5,120,0,2
2025-09-04 22:00:00,KJ0003C,-113.50954984245644,KJ0003,False,35.82919154894708,50.97724237455695,45,26.5,240,0,2
2025-09-04 23:00:00,KJ0002A,-112.61952276923847,KJ0002,False,35.82978652673926,50.98186295169763,45,26.5,0,0,Unavailable Ret
2025-09-04 23:00:00,KJ0002B,-115.35344296099177,KJ0002,False,35.82635499461537,50.983601382466766,45,26.5,120,0,Unavailable Ret
2025-09-04 23:00:00,KJ0002C,-110.48663504483939,KJ0002,False,35.82749284276591,50.97136529483129,45,26.5,240,0,Unavailable Ret
2025-09-04 23:00:00,KJ0003A,-111.34248643829444,KJ0003,False,35.81693687452511,50.975138391772255,45,26.5,0,0,Unavailable Ret
2025-09-04 23:00:00,KJ0003B,-112.09822871454595,KJ0003,False,35.83155082250486,50.974425521769085,45,26.5,120,0,4
2025-09-04 23:00:00,KJ0003C,-110.24556587022627,KJ0003,False,35.82161760185333,50.986167730285025,45,26.5,240,0,4
2025-09-05 00:00:00,KJ0002A,-112.00066264921115,KJ0002,False,35.81547378709125,50.97491892802481,45,26.5,0,0,2
2025-09-05 00:00:00,KJ0002B,-111.3554899410497,KJ0002,False,35.82999497466122,50.98691215688694,45,26.5,120,0,0
2025-09-05 00:00:00,KJ0002C,-108.55277882554225,KJ0002,False,35.82810969806952,50.97404573715132,45,26.5,240,0,0
2025-09-05 00:00:00,KJ0003A,-108.66507843672137,KJ0003,False,35.83229453448276,50.96884376799113,45,26.5,0,0,4
2025-09-05 00:00:00,KJ0003B,-110.26526749276515,KJ0003,False,35.82401716542404,50.98613127219045,45,26.5,120,0,Unavailable Ret
2025-09-05 00:00:00,KJ0003C,-111.94905860934128,KJ0003,False,35.81738697424,50.97709522258532,45,26.5,240,0,4
2025-09-05 01:00:00,KJ0002A,-109.08097301459713,KJ0002,False,35.815650493503426,50.98363808241534,45,26.5,0,0,2
2025-09-05 01:00:00,KJ0002B,-110.59103555737353,KJ0002,False,35.834134868214136,50.971389079188455,45,26.5,120,0,0
2025-09-05 01:00:00,KJ0002C,-107.67969317813522,KJ0002,False,35.829889238071935,50.98493813553683,45,26.5,240,0,Unavailable Ret
2025-09-05 01:00:00,KJ0003A,-109.22499812965523,KJ0003,False,35.834445973865215,50.98126688994507,45,26.5,0,0,0
2025-09-05 01:00:00,KJ0003B,-106.92857926738547,KJ0003,False,35.8204404239683,50.98629507679132,45,26.5,120,0,2
2025-09-05 01:00:00,KJ0003C,-109.75941563979737,KJ0003,False,35.81917886365767,50.971244944530234,45,26.5,240,0,Unavailable Ret
2025-09-05 02:00:00,KJ0002A,-107.9469319647437,KJ0002,False,35.81505808072554,50.97821535930929,45,26.5,0,0,0
2025-09-05 02:00:00,KJ0002B,-108.19863359223639,KJ0002,False,35.83130069616174,50.97032481745977,45,26.5,120,0,0
2025-09-05 02:00:00,KJ0002C,-105.39977880778217,KJ0002,False,35.81577285671957,50.98689789990384,45,26.5,240,0,Unavailable Ret
2025-09-05 02:00:00,KJ0003A,-109.22790244284161,KJ0003,False,35.83235523525652,50.97544816007751,45,26.5,0,0,2
2025-09-05 02:00:00,KJ0003B,-107.70889843707495,KJ0003,False,35.830701565574,50.96953340533453,45,26.5,120,0,4
2025-09-05 02:00:00,KJ0003C,-107.83764344638003,KJ0003,False,35.820165533509766,50.98462321693177,45,26.5,240,0,0
2025-09-05 03:00:00,KJ0002A,-107.93204204163798,KJ0002,False,35.83143747028771,50.98081957016354,45,26.5,0,0,0
2025-09-05 03:00:00,KJ0002B,-106.39233931112801,KJ0002,False,35.82956131498186,50.9793447951504,45,26.5,120,0,0
2025-09-05 03:00:00,KJ0002C,-104.5140708345024,KJ0002,False,35.832389578005646,50.98027544704097,45,26.5,240,0,0
2025-09-05 03:00:00,KJ0003A,-105.46227775418757,KJ0003,False,35.828699009122616,50.970484141274234,45,26.5,0,0,2
2025-09-05 03:00:00,KJ0003B,-103.5163539890911,KJ0003,False,35.826848468620305,50.98669046579909,45,26.5,120,0,0
2025-09-05 03:00:00,KJ0003C,-107.16849224377421,KJ0003,False,35.818221638231144,50.987802166403426,45,26.5,240,0,2
2025-09-05 04:00:00,KJ0002A,-102.38994392233502,KJ0002,False,35.819558669367495,50.97908727555092,45,26.5,0,0,Unavailable Ret
2025-09-05 04:00:00,KJ0002B,-104.18561799893402,KJ0002,False,35.81949368893631,50.98457500670309,45,26.5,120,0,4
2025-09-05 04:00:00,KJ0002C,-104.821404461654,KJ0002,False,35.826823021330966,50.98371187832353,45,26.5,240,0,0
2025-09-05 04:00:00,KJ0003A,-105.38319464586534,KJ0003,False,35.82018917891653,50.976979438192686,45,26.5,0,0,2
2025-09-05 04:00:00,KJ0003B,-107.1548141524739,KJ0003,False,35.82425986710013,50.969752974910044,45,26.5,120,0,Unavailable Ret
2025-09-05 04:00:00,KJ0003C,-108.30991800351921,KJ0003,False,35.81958713320804,50.978232835493614,45,26.5,240,0,0
2025-09-05 05:00:00,KJ0002A,-105.61076012257057,KJ0002,False,35.818731954254766,50.98105560142152,45,26.5,0,0,0
2025-09-05 05:00:00,KJ0002B,-109.30608032142663,KJ0002,False,35.824295768408625,50.98065734882542,45,26.5,120,0,0
2025-09-05 05:00:00,KJ0002C,-105.78878902265438,KJ0002,False,35.830861713591595,50.980280972867384,45,26.5,240,0,2
2025-09-05 05:00:00,KJ0003A,-106.67468367973582,KJ0003,False,35.82274593694173,50.969727755443415,45,26.5,0,0,0
2025-09-05 05:00:00,KJ0003B,-106.72867417241125,KJ0003,False,35.82715133032236,50.97111676786953,45,26.5,120,0,4
2025-09-05 05:00:00,KJ0003C,-105.55903395939531,KJ0003,False,35.832407253547224,50.980335591085286,45,26.5,240,0,4
2025-09-05 06:00:00,KJ0002A,-101.19761862849398,KJ0002,False,35.83466633677998,50.97146978239796,45,26.5,0,0,2
2025-09-05 06:00:00,KJ0002B,-105.12132162762924,KJ0002,False,35.818114078786756,50.97663744705883,45,26.5,120,0,4
2025-09-05 06:00:00,KJ0002C,-103.3373014658735,KJ0002,False,35.829090652889334,50.98099810428181,45,26.5,240,0,Unavailable Ret
2025-09-05 06:00:00,KJ0003A,-105.36295665915839,KJ0003,False,35.820744552822084,50.983208584596376,45,26.5,0,0,Unavailable Ret
2025-09-05 06:00:00,KJ0003B,-105.96612210336689,KJ0003,False,35.819962144406674,50.970030494006956,45,26.5,120,0,4
2025-09-05 06:00:00,KJ0003C,-104.7064139760289,KJ0003,False,35.832241954545765,50.9739738845662,45,26.5,240,0,Unavailable Ret
2025-09-05 07:00:00,KJ0002A,-106.83495863479101,KJ0002,False,35.822191060435216,50.9712605000097,45,26.5,0,0,Unavailable Ret
2025-09-05 07:00:00,KJ0002B,-109.58867410673206,KJ0002,False,35.82580167313444,50.986846425361485,45,26.5,120,0,Unavailable Ret
2025-09-05 07:00:00,KJ0002C,-105.62008283217081,KJ0002,False,35.833644514232375,50.98221145293446,45,26.5,240,0,0
2025-09-05 07:00:00,KJ0003A,-106.47037603020158,KJ0003,False,35.82773900180249,50.9866007812872,45,26.5,0,0,0
2025-09-05 07:00:00,KJ0003B,-104.75692277406466,KJ0003,False,35.83228397186932,50.98331946110932,45,26.5,120,0,4
2025-09-05 07:00:00,KJ0003C,-103.65249366831075,KJ0003,False,35.82962962500549,50.979439830458524,45,26.5,240,0,4
2025-09-05 08:00:00,KJ0002A,-107.95732539571912,KJ0002,False,35.81504413221462,50.97728068520255,45,26.5,0,0,4
2025-09-05 08:00:00,KJ0002B,-105.45275356952476,KJ0002,False,35.82378706143349,50.97052784761089,45,26.5,120,0,4
2025-09-05 08:00:00,KJ0002C,-109.5886534332593,KJ0002,False,35.82939346975099,50.981885832971834,45,26.5,240,0,Unavailable Ret
2025-09-05 08:00:00,KJ0003A,-104.20457425961963,KJ0003,False,35.82255785171337,50.985876824737474,45,26.5,0,0,Unavailable Ret
2025-09-05 08:00:00,KJ0003B,-108.05714664459076,KJ0003,False,35.82093626997556,50.98461970319841,45,26.5,120,0,Unavailable Ret
2025-09-05 08:00:00,KJ0003C,-103.8315646338578,KJ0003,False,35.819335582164285,50.97652479240275,45,26.5,240,0,4
2025-09-05 09:00:00,KJ0002A,-110.1030819513967,KJ0002,False,35.82645397493188,50.97626344846875,45,26.5,0,0,0
2025-09-05 09:00:00,KJ0002B,-107.8508397485401,KJ0002,False,35.81535840619945,50.9766994845069,45,26.5,120,0,Unavailable Ret
2025-09-05 09:00:00,KJ0002C,-108.64639895449766,KJ0002,False,35.823420586769245,50.971691882881636,45,26.5,240,0,Unavailable Ret
2025-09-05 09:00:00,KJ0003A,-107.28609466997644,KJ0003,False,35.830048136402645,50.98777288867987,45,26.5,0,0,4
2025-09-05 09:00:00,KJ0003B,-106.36530905309785,KJ0003,False,35.827548046349094,50.975652083331624,45,26.5,120,0,4
2025-09-05 09:00:00,KJ0003C,-106.78715451737085,KJ0003,False,35.830644405185225,50.98075977684367,45,26.5,240,0,0
2025-09-05 10:00:00,KJ0002A,-105.57029673380508,KJ0002,False,35.82210187456395,50.9731978510851,45,26.5,0,0,Unavailable Ret
2025-09-05 10:00:00,KJ0002B,-104.26883435290354,KJ0002,False,35.82600376889676,50.97094518370394,45,26.5,120,0,0
2025-09-05 10:00:00,KJ0002C,-107.5919400158343,KJ0002,False,35.81536073439739,50.97894910235821,45,26.5,240,0,4
2025-09-05 10:00:00,KJ0003A,-109.7933294290418,KJ0003,False,35.81752578094128,50.97082604405507,45,26.5,0,0,2
